Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,392,Japan,JPN,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,135505000,,,,135505000,,13171133,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,400,Jordan,JOR,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,38500000,,,,38500000,,3009815,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,404,Kenya,KEN,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,461449000,,,,461449000,,44866891,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,410,Rep. of Korea,KOR,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,6728568200,,,,6728568200,,555093317,,,0
H5,2018,2018,2018,6,1,3,Re-Export,710,South Africa,ZAF,410,Rep. of Korea,KOR,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,200,,,,200,,91,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,414,Kuwait,KWT,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,314036000,,,,314036000,,25680863,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,426,Lesotho,LSO,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,17783,,,,17783,,3983,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,450,Madagascar,MDG,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,452523000,,,,452523000,,39392145,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,458,Malaysia,MYS,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,565984240,,,,565984240,,49998023,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,480,Mauritius,MUS,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,610958000,,,,610958000,,56624802,,,0
